Date,AAPL
2012-04-18,79.157972
2012-04-17,79.334934
2012-04-16,75.487252
2012-04-13,78.753291
2012-04-12,81.035618
2012-04-11,81.481939
2012-04-10,81.77341
2012-04-09,82.787052
2012-04-05,82.45524
2012-04-04,81.236006
2012-04-03,81.887913
2012-04-02,80.496921
2012-03-30,78.014206
2012-03-29,79.355754
2012-03-28,80.365497
2012-03-27,79.956917
2012-03-26,78.981003
2012-03-23,77.558781
2012-03-22,77.986882
2012-03-21,78.39806
2012-03-20,78.84828
2012-03-19,78.215893
2012-03-16,76.195107
2012-03-15,76.193808
2012-03-14,76.716897
2012-03-13,73.921891
2012-03-12,71.826935
2012-03-09,70.938213
2012-03-08,70.524421
2012-03-07,69.054056
2012-03-06,68.9981
2012-03-05,69.375457
2012-03-02,70.939512
2012-03-01,70.847122
2012-02-29,70.582982
2012-02-28,69.668228
2012-02-27,68.412559
2012-02-24,67.976648
2012-02-23,67.193317
2012-02-22,66.757413
2012-02-21,66.992936
2012-02-17,65.336491
2012-02-16,65.3482
2012-02-15,64.757447
2012-02-14,66.291579
2012-02-13,65.398951
2012-02-10,64.204434
2012-02-09,64.171905
2012-02-08,62.026207
2012-02-07,61.004754
2012-02-06,60.372361
2012-02-03,59.814143
2012-02-02,59.220791
2012-02-01,59.360018
2012-01-31,59.397753
2012-01-30,58.946234
2012-01-27,58.200641
2012-01-26,57.855817
2012-01-25,58.119964
2012-01-24,54.704281
2012-01-23,55.615129
2012-01-20,54.689969
2012-01-19,55.659372
2012-01-18,55.836337
2012-01-17,55.262501
2012-01-13,54.626209
2012-01-12,54.831799
2012-01-11,54.982739
2012-01-10,55.072523
2012-01-09,54.876041
2012-01-06,54.963223
2012-01-05,54.394592
2012-01-04,53.797337
2012-01-03,53.509768
2011-12-30,52.699113
2011-12-29,52.714728
2011-12-28,52.392027
2011-12-27,52.898198
2011-12-23,52.481811
2011-12-22,51.859831
2011-12-21,51.586577
2011-12-20,51.521515
2011-12-19,49.733649
2011-12-16,49.578803
2011-12-15,49.308152
2011-12-14,49.470805
2011-12-13,50.592448
2011-12-12,50.986716
2011-12-09,51.218334
2011-12-08,50.833173
2011-12-07,50.628883
2011-12-06,50.870907
2011-12-05,51.13896
2011-12-02,50.708257
2011-12-01,50.477942
2011-11-30,49.732346
2011-11-29,48.561256
2011-11-28,48.941212
2011-11-25,47.308189
2011-11-23,47.753203
2011-11-22,48.991958
2011-11-21,48.016047
2011-11-18,48.787668
2011-11-17,49.109067
2011-11-16,50.06676
2011-11-15,50.595051
2011-11-14,49.349791
2011-11-11,50.04724
2011-11-10,50.125314
2011-11-09,51.434333
2011-11-08,52.85916
2011-11-07,52.013374
2011-11-04,52.079735
2011-11-03,52.447978
2011-11-02,51.711492
2011-11-01,51.594384
2011-10-31,52.670486
2011-10-28,52.692605
2011-10-27,52.658776
2011-10-26,52.12658
2011-10-25,51.758337
2011-10-24,52.799307
2011-10-21,51.120742
2011-10-20,51.438238
2011-10-19,51.868938
2011-10-18,54.942403
2011-10-17,54.649632
2011-10-14,54.911173
2011-10-13,53.145427
2011-10-12,52.333472
2011-10-11,52.08624
2011-10-10,50.592448
2011-10-07,48.118844
2011-10-06,49.103862
2011-10-05,49.218368
2011-10-04,48.470172
2011-10-03,48.743426
2011-09-30,49.61784
2011-09-29,50.821463
2011-09-28,51.659443
2011-09-27,51.952217
2011-09-26,52.460991
2011-09-23,52.608026
2011-09-22,52.285328
2011-09-21,53.628179
2011-09-20,53.798637
2011-09-19,53.561818
2011-09-16,52.113568
2011-09-15,51.132452
2011-09-14,50.656207
2011-09-13,50.04724
2011-09-12,49.438272
2011-09-09,49.118174
2011-09-08,49.984784
2011-09-07,49.957456
2011-09-06,49.412251
2011-09-02,48.67186
2011-09-01,49.580106
2011-08-31,50.074568
2011-08-30,50.745991
2011-08-29,50.743389
2011-08-26,49.911914
2011-08-25,48.62892
2011-08-24,48.949019
2011-08-23,48.613305
2011-08-22,46.380422
2011-08-19,46.327073
2011-08-18,47.63089
2011-08-17,49.503334
2011-08-16,49.508539
2011-08-15,49.889795
2011-08-12,49.054414
2011-08-11,48.626318
2011-08-10,47.323804
2011-08-09,48.666655
2011-08-08,45.960133
2011-08-05,48.615908
2011-08-04,49.103862
2011-08-03,51.081705
2011-08-02,50.605461
2011-08-01,51.62561
2011-07-29,50.809751
2011-07-28,50.984114
2011-07-27,51.084308
2011-07-26,52.492221
2011-07-25,51.853323
2011-07-22,51.176694
2011-07-21,50.394666
2011-07-20,50.343916
2011-07-19,49.036197
2011-07-18,48.63933
2011-07-15,47.483851
2011-07-14,46.553486
2011-07-13,46.586015
2011-07-12,46.030397
2011-07-11,46.062929
2011-07-08,46.80592
2011-07-07,46.479317
2011-07-06,45.771455
2011-07-05,45.468274
2011-07-01,44.665426
2011-06-30,43.677806
2011-06-29,43.465709
2011-06-28,43.624457
2011-06-27,43.205464
2011-06-24,42.465076
2011-06-23,43.100068
2011-06-22,41.978421
2011-06-21,42.328447
2011-06-20,41.029838
2011-06-17,41.672635
2011-06-16,42.31023
2011-06-15,42.517122
2011-06-14,43.257513
2011-06-13,42.497605
2011-06-10,42.406522
2011-06-09,43.133897
2011-06-08,43.231488
2011-06-07,43.205464
2011-06-06,43.986192
2011-06-03,44.688849
2011-06-02,45.034969
2011-06-01,44.958197
2011-05-31,45.260078
2011-05-27,43.904215
2011-05-26,43.590624
2011-05-25,43.822239
2011-05-24,43.224984
2011-05-23,43.51255
2011-05-20,43.619252
2011-05-19,44.310196
2011-05-18,44.224314
2011-05-17,43.738962
2011-05-16,43.369417
2011-05-13,44.30629
2011-05-12,45.096125
2011-05-11,45.182007
2011-05-10,45.470876
2011-05-09,45.230152
2011-05-06,45.107838
2011-05-05,45.119548
2011-05-04,45.486491
2011-05-03,45.308226
2011-05-02,45.058391
2011-04-29,45.559357
2011-04-28,45.119548
2011-04-27,45.56196
2011-04-26,45.597095
2011-04-25,45.934108
2011-04-21,45.633526
2011-04-20,44.554822
2011-04-19,43.962769
2011-04-18,43.180742
2011-04-15,42.609508
2011-04-14,43.254911
2011-04-13,43.73766
2011-04-12,43.252308
2011-04-11,43.044113
2011-04-08,43.598432
2011-04-07,43.991397
2011-04-06,43.986192
2011-04-05,44.096795
2011-04-04,44.396074
2011-04-01,44.834584
2011-03-31,45.348563
2011-03-30,45.364178
2011-03-29,45.667359
2011-03-28,45.599697
2011-03-25,45.742831
2011-03-24,44.887933
2011-03-23,44.135833
2011-03-22,44.397377
2011-03-21,44.150145
2011-03-18,43.027199
2011-03-17,43.54378
2011-03-16,42.94132
2011-03-15,44.947787
2011-03-14,46.005675
2011-03-11,45.801385
2011-03-10,45.109138
2011-03-09,45.863841
2011-03-08,46.291941
2011-03-07,46.239891
2011-03-04,46.843654
2011-03-03,46.786403
2011-03-02,45.818299
2011-03-01,45.452659
2011-02-28,45.960133
2011-02-25,45.303021
2011-02-24,44.615979
2011-02-23,44.582147
2011-02-22,44.060361
2011-02-18,45.615312
2011-02-17,46.62245
2011-02-16,47.250934
2011-02-15,46.830645
2011-02-14,46.736956
2011-02-11,46.433775
2011-02-10,46.133193
2011-02-09,46.604232
2011-02-08,46.219075
2011-02-07,45.787069
2011-02-04,45.087018
2011-02-03,44.688849
2011-02-02,44.803354
2011-02-01,44.895741
2011-01-31,44.152747
2011-01-28,43.733758
2011-01-27,44.658918
2011-01-26,44.742198
2011-01-25,44.423399
2011-01-24,43.90942
2011-01-21,42.51322
2011-01-20,43.288743
2011-01-19,44.090291
2011-01-18,44.325811
2011-01-14,45.344657
2011-01-13,44.98032
2011-01-12,44.816367
2011-01-11,44.454628
2011-01-10,44.560027
2011-01-07,43.73636
2011-01-06,43.425368
2011-01-05,43.460504
2011-01-04,43.107876
2011-01-03,42.884065
2010-12-31,41.971917
2010-12-30,42.11505
2010-12-29,42.327147
2010-12-28,42.35057
2010-12-27,42.247773
2010-12-23,42.107243
2010-12-22,42.31023
2010-12-21,42.185314
2010-12-20,41.926372
2010-12-17,41.71818
2010-12-16,41.801456
2010-12-15,41.685647
2010-12-14,41.67654
2010-12-13,41.856108
2010-12-10,41.711672
2010-12-09,41.607576
2010-12-08,41.770226
2010-12-07,41.405889
2010-12-06,41.658323
2010-12-03,41.305695
2010-12-02,41.398081
2010-12-01,41.170369
2010-11-30,40.487232
2010-11-29,41.231526
2010-11-26,40.988199
2010-11-24,40.962174
2010-11-23,40.172339
2010-11-22,40.774798
2010-11-19,39.912097
2010-11-18,40.133301
2010-11-17,39.101439
2010-11-16,39.243272
2010-11-15,39.952434
2010-11-12,40.081252
2010-11-11,41.202898
2010-11-10,41.382466
2010-11-09,41.128729
2010-11-08,41.459238
2010-11-05,41.265358
2010-11-04,41.413696
2010-11-03,40.701932
2010-11-02,40.254315
2010-11-01,39.580285
2010-10-29,39.163898
2010-10-28,39.718214
2010-10-27,40.05523
2010-10-26,40.083854
2010-10-25,40.186651
2010-10-22,40.008386
2010-10-21,40.275135
2010-10-20,40.406555
2010-10-19,40.27123
2010-10-18,41.378561
2010-10-15,40.954366
2010-10-14,39.336958
2010-10-13,39.054597
2010-10-12,38.846402
2010-10-11,38.432617
2010-10-08,38.264759
2010-10-07,37.633672
2010-10-06,37.62977
2010-10-05,37.597237
2010-10-04,36.256989
2010-10-01,36.76186
2010-09-30,36.921908
2010-09-29,37.392947
2010-09-28,37.326586
2010-09-27,37.886106
2010-09-24,38.037047
2010-09-23,37.594635
2010-09-22,37.442395
2010-09-21,36.92451
2010-09-20,36.854247
2010-09-17,35.831491
2010-09-16,35.987637
2010-09-15,35.161367
2010-09-14,34.880306
2010-09-13,34.747582
2010-09-10,34.275243
2010-09-09,34.231001
2010-09-08,34.211484
2010-09-07,33.546565
2010-09-03,33.671481
2010-09-02,32.812678
2010-09-01,32.573257
2010-08-31,31.632481
2010-08-30,31.554406
2010-08-27,31.4399
2010-08-26,31.265537
2010-08-25,31.605153
2010-08-24,31.219996
2010-08-23,31.983806
2010-08-20,32.483473
2010-08-19,32.514702
2010-08-18,32.92979
2010-08-17,32.786657
2010-08-16,32.223231
2010-08-13,32.413205
2010-08-12,32.763234
2010-08-11,32.555039
2010-08-10,33.754757
2010-08-09,34.059241
2010-08-06,33.843241
2010-08-05,34.052736
2010-08-04,34.219292
2010-08-03,34.082663
2010-08-02,34.072253
2010-07-30,33.473695
2010-07-29,33.585599
2010-07-28,33.956444
2010-07-27,34.362425
2010-07-26,33.737842
2010-07-23,33.823721
2010-07-22,33.70401
2010-07-21,33.08203
2010-07-20,32.776247
2010-07-19,31.955182
2010-07-16,32.517305
2010-07-15,32.718992
2010-07-14,32.885548
2010-07-13,32.764534
2010-07-12,33.4789
2010-07-09,33.782081
2010-07-08,33.582996
2010-07-07,33.658468
2010-07-06,32.352049
2010-07-02,32.132144
2010-07-01,32.332532
2010-06-30,32.729402
2010-06-29,33.333165
2010-06-28,34.911535
2010-06-25,34.70334
2010-06-24,35.002619
2010-06-23,35.258958
2010-06-22,35.633709
2010-06-21,35.154862
2010-06-18,35.662337
2010-06-17,35.376067
2010-06-16,34.774907
2010-06-15,33.791192
2010-06-14,33.087235
2010-06-11,32.987041
2010-06-10,32.596679
2010-06-09,31.645493
2010-06-08,32.443136
2010-06-07,32.652631
2010-06-04,33.30584
2010-06-03,34.237506
2010-06-02,34.345507
2010-06-01,33.93953
2010-05-28,33.425551
2010-05-27,32.966221
2010-05-26,31.763901
2010-05-25,31.908337
2010-05-24,32.108722
2010-05-21,31.530984
2010-05-20,30.937631
2010-05-19,32.314315
2010-05-18,32.837404
2010-05-17,33.079428
2010-05-14,33.027378
2010-05-13,33.618132
2010-05-12,34.103483
2010-05-11,33.378706
2010-05-10,33.049501
2010-05-07,30.690402
2010-05-06,32.04236
2010-05-05,33.309742
2010-05-04,33.659768
2010-05-03,34.657798
2010-04-30,33.973362
2010-04-29,34.955778
2010-04-28,34.039724
2010-04-27,34.096975
2010-04-26,35.067681
2010-04-23,35.240741
2010-04-22,34.673413
2010-04-21,33.730035
2010-04-20,31.826361
2010-04-19,32.149062
2010-04-16,32.192001
2010-04-15,32.389787
2010-04-14,31.969494
2010-04-13,31.545299
2010-04-12,31.527082
2010-04-09,31.46202
2010-04-08,31.222598
2010-04-07,31.307177
2010-04-06,31.169249
2010-04-05,31.03262
2010-04-01,30.704714
2010-03-31,30.578499
2010-03-30,30.689099
2010-03-29,30.23888
2010-03-26,30.045
2010-03-25,29.491984
2010-03-24,29.845915
2010-03-23,29.714491
2010-03-22,29.244755
2010-03-19,28.919451
2010-03-18,29.231742
2010-03-17,29.162778
2010-03-16,29.205718
2010-03-15,29.126344
2010-03-12,29.485479
2010-03-11,29.342346
2010-03-10,29.256464
2010-03-09,29.019645
2010-03-08,28.506966
2010-03-05,28.490052
2010-03-04,27.417852
2010-03-03,27.238284
2010-03-02,27.175826
2010-03-01,27.194044
2010-02-26,26.625413
2010-02-25,26.284496
2010-02-24,26.110133
2010-02-23,25.641696
2010-02-22,26.078903
2010-02-19,26.241555
2010-02-18,26.405508
2010-02-17,26.356063
2010-02-16,26.466665
2010-02-12,26.073698
2010-02-11,25.851191
2010-02-10,25.389262
2010-02-09,25.528492
2010-02-08,25.25914
2010-02-05,25.433503
2010-02-04,24.989789
2010-02-03,25.924059
2010-02-02,25.485551
2010-02-01,25.338514
2010-01-29,24.991091
2010-01-28,25.931866
2010-01-27,27.049609
2010-01-26,26.797173
2010-01-25,26.423726
2010-01-22,25.73148
2010-01-21,27.074331
2010-01-20,27.550575
2010-01-19,27.981276
2010-01-15,26.795872
2010-01-14,27.251297
2010-01-13,27.410045
2010-01-12,27.028789
2010-01-11,27.339779
2010-01-08,27.583106
2010-01-07,27.400936
2010-01-06,27.451683
2010-01-05,27.895396
2010-01-04,27.847252
2009-12-31,27.420455
2009-12-30,27.538864
2009-12-29,27.208357
2009-12-28,27.53496
2009-12-24,27.20055
2009-12-23,26.297508
2009-12-22,26.071098
2009-12-21,25.793938
2009-12-18,25.429599
2009-12-17,24.965066
2009-12-16,25.377551
2009-12-15,25.265646
2009-12-14,25.631286
2009-12-11,25.330706
2009-12-10,25.55972
2009-12-09,25.737986
2009-12-08,24.706125
2009-12-07,24.586413
2009-12-04,25.155044
2009-12-03,25.566226
2009-12-02,25.533697
2009-12-01,25.629985
2009-11-30,26.012542
2009-11-27,26.101024
2009-11-25,26.569461
2009-11-24,26.601992
2009-11-23,26.789366
2009-11-20,26.013843
2009-11-19,26.090614
2009-11-18,26.799776
2009-11-17,26.935102
2009-11-16,26.886957
2009-11-13,26.603294
2009-11-12,26.283195
2009-11-11,26.447148
2009-11-10,26.412014
2009-11-09,26.214231
2009-11-06,25.287767
2009-11-05,25.247428
2009-11-04,24.828439
2009-11-03,24.560388
2009-11-02,24.633256
2009-10-30,24.527859
2009-10-29,25.54931
2009-10-28,25.035331
2009-10-27,25.682035
2009-10-26,26.346954
2009-10-23,26.53693
2009-10-22,26.700883
2009-10-21,26.66445
2009-10-20,25.862902
2009-10-19,24.704824
2009-10-16,24.469305
2009-10-15,24.795908
2009-10-14,24.890897
2009-10-13,24.725642
2009-10-12,24.828439
2009-10-09,24.784197
2009-10-08,24.628053
2009-10-07,24.755571
2009-10-06,24.724341
2009-10-05,24.205158
2009-10-02,24.059422
2009-10-01,23.533732
2009-09-30,24.117976
2009-09-29,24.12188
2009-09-28,24.222074
2009-09-25,23.730214
2009-09-24,23.918891
2009-09-23,24.137495
2009-09-22,24.004771
2009-09-21,23.944916
2009-09-18,24.075037
2009-09-17,24.01388
2009-09-16,23.665154
2009-09-15,22.792041
2009-09-14,22.604666
2009-09-11,22.401677
2009-09-10,22.453725
2009-09-09,22.268954
2009-09-08,22.501871
2009-09-04,22.160953
2009-09-03,21.671696
2009-09-02,21.493431
2009-09-01,21.509046
2009-08-31,21.887699
2009-08-28,22.12712
2009-08-27,22.049049
2009-08-26,21.783601
2009-08-25,22.042543
2009-08-24,21.998301
2009-08-21,22.019121
2009-08-20,21.64307
2009-08-19,21.417961
2009-08-18,21.339888
2009-08-17,20.766052
2009-08-14,21.701624
2009-08-13,21.915023
2009-08-12,21.510347
2009-08-11,21.187646
2009-08-10,21.433575
2009-08-07,21.53637
2009-08-06,21.328177
2009-08-05,21.484322
2009-08-04,21.541575
2009-08-03,21.656083
2009-07-31,21.260514
2009-07-30,21.182441
2009-07-29,20.823307
2009-07-28,20.819403
2009-07-27,20.832415
2009-07-24,20.818102
2009-07-23,20.535737
2009-07-22,20.395207
2009-07-21,19.714672
2009-07-20,19.896843
2009-07-17,19.745902
2009-07-16,19.195489
2009-07-15,19.112211
2009-07-14,18.512352
2009-07-13,18.521461
2009-07-10,18.024398
2009-07-09,17.743335
2009-07-08,17.85524
2009-07-07,17.618419
2009-07-06,18.036108
2009-07-02,18.21958
2009-07-01,18.58522
2009-06-30,18.533172
2009-06-29,18.473317
2009-06-26,18.534473
2009-06-25,18.19876
2009-06-24,17.725118
2009-06-23,17.43755
2009-06-22,17.874759
2009-06-19,18.149314
2009-06-18,17.680877
2009-06-17,17.641842
2009-06-16,17.742034
2009-06-15,17.708203
2009-06-12,17.822709
2009-06-11,18.210471
2009-06-10,18.249508
2009-06-09,18.570906
2009-06-08,18.717943
2009-06-05,18.824643
2009-06-04,18.703631
2009-06-03,18.340592
2009-06-02,18.150615
2009-06-01,18.132398
2009-05-29,17.671769
2009-05-28,17.575478
2009-05-27,17.312634
2009-05-26,17.017259
2009-05-22,15.939855
2009-05-21,16.158458
2009-05-20,16.378363
2009-05-19,16.583956
2009-05-18,16.479858
2009-05-15,15.929445
2009-05-14,15.998409
2009-05-13,15.54819
2009-05-12,16.189688
2009-05-11,16.859813
2009-05-08,16.810367
2009-05-07,16.793451
2009-05-06,17.241068
2009-05-05,17.268392
2009-05-04,17.185116
2009-05-01,16.55663
2009-04-30,16.373158
2009-04-29,16.283374
2009-04-28,16.122025
2009-04-27,16.230025
2009-04-24,16.122025
2009-04-23,16.317207
2009-04-22,15.811035
2009-04-21,15.843565
2009-04-20,15.679612
2009-04-17,16.059566
2009-04-16,15.803228
2009-04-15,15.307465
2009-04-14,15.394647
2009-04-13,15.643179
2009-04-09,15.5586
2009-04-08,15.135706
2009-04-07,14.963946
2009-04-06,15.412864
2009-04-03,15.092765
2009-04-02,14.665968
2009-04-01,14.14288
2009-03-31,13.678348
2009-03-30,13.596371
2009-03-27,13.903457
2009-03-26,14.296423
2009-03-25,13.856614
2009-03-24,13.857915
2009-03-23,14.008856
2009-03-20,13.21902
2009-03-19,13.222923
2009-03-18,13.209911
2009-03-17,12.967885
2009-03-16,12.416171
2009-03-13,12.482533
2009-03-12,12.537184
2009-03-11,12.059639
2009-03-10,11.532648
2009-03-09,10.814378
2009-03-06,11.099344
2009-03-05,11.559973
2009-03-04,11.863155
2009-03-03,11.498816
2009-03-02,11.442864
2009-02-27,11.62113
2009-02-26,11.605515
2009-02-25,11.861854
2009-02-24,11.743445
2009-02-23,11.314044
2009-02-20,11.867059
2009-02-19,11.794191
2009-02-18,12.279543
2009-02-17,12.300363
2009-02-13,12.902825
2009-02-12,12.917138
2009-02-11,12.598341
2009-02-10,12.729764
2009-02-09,13.338731
2009-02-06,12.975692
2009-02-05,12.551497
2009-02-04,12.172844
2009-02-03,12.098675
2009-02-02,11.907397
2009-01-30,11.72783
2009-01-29,12.101278
2009-01-28,12.257423
2009-01-27,11.805902
2009-01-26,11.66407
2009-01-23,11.497515
2009-01-22,11.497515
2009-01-21,10.777944
2009-01-20,10.175483
2009-01-16,10.712884
2009-01-15,10.849511
2009-01-14,11.103247
2009-01-13,11.412936
2009-01-12,11.536551
2009-01-09,11.786384
2009-01-08,12.062241
2009-01-07,11.842336
2009-01-06,12.10388
2009-01-05,12.306869
2009-01-02,11.808505
2008-12-31,11.10585
2008-12-30,11.228164
2008-12-29,11.269803
2008-12-26,11.165706
2008-12-24,11.065512
2008-12-23,11.239875
2008-12-22,11.156597
2008-12-19,11.710913
2008-12-18,11.636744
2008-12-17,11.601612
2008-12-16,12.417472
2008-12-15,12.32899
2008-12-12,12.787017
2008-12-11,12.36152
2008-12-10,12.779209
2008-12-09,13.019934
2008-12-08,12.975692
2008-12-05,12.231399
2008-12-04,11.894385
2008-12-03,12.478629
2008-12-02,12.032313
2008-12-01,11.571684
2008-11-28,12.058337
2008-11-26,12.36152
2008-11-25,11.815011
2008-11-24,12.094771
2008-11-21,10.745414
2008-11-20,10.473461
2008-11-19,11.228164
2008-11-18,11.699203
2008-11-17,11.468888
2008-11-14,11.742143
2008-11-13,12.548895
2008-11-12,11.726528
2008-11-11,12.331592
2008-11-10,12.476027
2008-11-07,12.783113
2008-11-06,12.895017
2008-11-05,13.441527
2008-11-04,14.442159
2008-11-03,13.91777
2008-10-31,13.999747
2008-10-30,14.448665
2008-10-29,13.604179
2008-10-28,13.000415
2008-10-27,11.982867
2008-10-24,12.541088
2008-10-23,12.781812
2008-10-22,12.604847
2008-10-21,11.904794
2008-10-20,12.809137
2008-10-17,12.673811
2008-10-16,13.258056
2008-10-15,12.745378
2008-10-14,13.543021
2008-10-13,14.347171
2008-10-10,12.595738
2008-10-09,11.546961
2008-10-08,11.683588
2008-10-07,11.601612
2008-10-06,12.770101
2008-10-03,12.630871
2008-10-02,13.025139
2008-10-01,14.198833
2008-09-30,14.789583
2008-09-29,13.696564
2008-09-26,16.686751
2008-09-25,17.166899
2008-09-24,16.747907
2008-09-23,16.504582
2008-09-22,17.052391
2008-09-19,18.335387
2008-09-18,17.44796
2008-09-17,16.633402
2008-09-16,18.201362
2008-09-15,18.26382
2008-09-12,19.380262
2008-09-11,19.863011
2008-09-10,19.727685
2008-09-09,19.736794
2008-09-08,20.54875
2008-09-05,20.842824
2008-09-04,20.978151
2008-09-03,21.725047
2008-09-02,21.624853
2008-08-29,22.059457
2008-08-28,22.607268
2008-08-27,22.728282
2008-08-26,22.594256
2008-08-25,22.452424
2008-08-22,23.004139
2008-08-21,22.678835
2008-08-20,22.880524
2008-08-19,22.579944
2008-08-18,22.821968
2008-08-15,22.867512
2008-08-14,23.333346
2008-08-13,23.330743
2008-08-12,22.996331
2008-08-11,22.583846
2008-08-08,22.06206
2008-08-07,21.283936
2008-08-06,21.364611
2008-08-05,20.902681
2008-08-04,19.938481
2008-08-01,20.384797
2008-07-31,20.682776
2008-07-30,20.803788
2008-07-29,20.439449
2008-07-28,20.090723
2008-07-25,21.095259
2008-07-24,20.693184
2008-07-23,21.633962
2008-07-22,21.082247
2008-07-21,21.637865
2008-07-18,21.489527
2008-07-17,22.356134
2008-07-16,22.486256
2008-07-15,22.073771
2008-07-14,22.625486
2008-07-11,22.456328
2008-07-10,22.983319
2008-07-09,22.67363
2008-07-08,23.363273
2008-07-07,22.792041
2008-07-03,22.136229
2008-07-02,21.883795
2008-07-01,22.729583
2008-06-30,21.787505
2008-06-27,22.132325
2008-06-26,21.894205
2008-06-25,23.082211
2008-06-24,22.543509
2008-06-23,22.531798
2008-06-20,22.806355
2008-06-19,23.538937
2008-06-18,23.259177
2008-06-17,23.607901
2008-06-16,23.010645
2008-06-13,22.429003
2008-06-12,22.54481
2008-06-11,23.527226
2008-06-10,24.155712
2008-06-09,23.631324
2008-06-06,24.155712
2008-06-05,24.648871
2008-06-04,24.097158
2008-06-03,24.120579
2008-06-02,24.215567
2008-05-30,24.560388
2008-05-29,24.292339
2008-05-28,24.333977
2008-05-27,24.258507
2008-05-23,23.574069
2008-05-22,23.037969
2008-05-21,23.186309
2008-05-20,24.189543
2008-05-19,23.890264
2008-05-16,24.413351
2008-05-15,24.687908
2008-05-14,24.236387
2008-05-13,24.717835
2008-05-12,24.483616
2008-05-09,23.870747
2008-05-08,24.080242
2008-05-07,23.758842
2008-05-06,24.288435
2008-05-05,24.037301
2008-05-02,23.544142
2008-05-01,23.421827
2008-04-30,22.634594
2008-04-29,22.777728
2008-04-28,22.412087
2008-04-25,22.085482
2008-04-24,21.982686
2008-04-23,21.195453
2008-04-22,20.845426
2008-04-21,21.881192
2008-04-18,20.954729
2008-04-17,20.102434
2008-04-16,19.999639
2008-04-15,19.307394
2008-04-14,19.229321
2008-04-11,19.146043
2008-04-10,20.110241
2008-04-09,19.705564
2008-04-08,19.887734
2008-04-07,20.284604
2008-04-04,19.918964
2008-04-03,19.727685
2008-04-02,19.191585
2008-04-01,19.457033
2008-03-31,18.672402
2008-03-28,18.608642
2008-03-27,18.249508
2008-03-26,18.87539
2008-03-25,18.344495
2008-03-24,18.15582
2008-03-20,17.341262
2008-03-19,16.872825
2008-03-18,17.282706
2008-03-17,16.490268
2008-03-14,16.474653
2008-03-13,16.647715
2008-03-12,16.399183
2008-03-11,16.570944
2008-03-10,15.574215
2008-03-07,15.907324
2008-03-06,15.735565
2008-03-05,16.198797
2008-03-04,16.215711
2008-03-03,15.839661
2008-02-29,16.267761
2008-02-28,16.904053
2008-02-27,15.99971
2008-02-26,15.503949
2008-02-25,15.580721
2008-02-22,15.544286
2008-02-21,15.814939
2008-02-20,16.111616
2008-02-19,15.898217
2008-02-15,16.217013
2008-02-14,16.585256
2008-02-13,16.837691
2008-02-12,16.246941
2008-02-11,16.844198
2008-02-08,16.327617
2008-02-07,15.775902
2008-02-06,15.874795
2008-02-05,16.832486
2008-02-04,17.130464
2008-02-01,17.40372
2008-01-31,17.613215
2008-01-30,17.199428
2008-01-29,17.116152
2008-01-28,16.917065
2008-01-25,16.917065
2008-01-24,17.644444
2008-01-23,18.095965
2008-01-22,20.252073
2008-01-18,20.996367
2008-01-17,20.93521
2008-01-16,20.772558
2008-01-15,21.995698
2008-01-14,23.263081
2008-01-11,22.470641
2008-01-10,23.164188
2008-01-09,23.343754
2008-01-08,22.283266
2008-01-07,23.114741
2008-01-04,23.428333
2008-01-03,25.364539
2008-01-02,25.352827
2007-12-31,25.774419
2007-12-28,26.002132
2007-12-27,25.83818
2007-12-26,25.887626
2007-12-24,25.868107
2007-12-21,25.231815
2007-12-20,24.360002
2007-12-19,23.827806
2007-12-18,23.809589
2007-12-17,23.994361
2007-12-14,24.773788
2007-12-13,24.961162
2007-12-12,24.834945
2007-12-11,24.533064
2007-12-10,25.270851
2007-12-07,25.282562
2007-12-06,24.716534
2007-12-05,24.137495
2007-12-04,23.397105
2007-12-03,23.273489
2007-11-30,23.710698
2007-11-29,23.980048
2007-11-28,23.450454
2007-11-27,22.746498
2007-11-26,22.451123
2007-11-23,22.321002
2007-11-21,21.920228
2007-11-20,21.970976
2007-11-19,21.333382
2007-11-16,21.650878
2007-11-15,21.378923
2007-11-14,21.614443
2007-11-13,22.115411
2007-11-12,20.007445
2007-11-09,21.518154
2007-11-08,22.832378
2007-11-07,24.241592
2007-11-06,24.955957
2007-11-05,24.225977
2007-11-02,24.445882
2007-11-01,24.389931
2007-10-31,24.716534
2007-10-30,24.332676
2007-10-29,24.084145
2007-10-26,24.033397
2007-10-25,23.783565
2007-10-24,24.193446
2007-10-23,24.223375
2007-10-22,22.687944
2007-10-19,22.175266
2007-10-18,22.57604
2007-10-17,22.478449
2007-10-16,22.065964
2007-10-15,21.727649
2007-10-12,21.762781
2007-10-11,21.109573
2007-10-10,21.702926
2007-10-09,21.842155
2007-10-08,21.848661
2007-10-05,21.008078
2007-10-04,20.330146
2007-10-03,20.54875
2007-10-02,20.617714
2007-10-01,20.343159
2007-09-28,19.969711
2007-09-27,20.103735
2007-09-26,19.878625
2007-09-25,19.931975
2007-09-24,19.294382
2007-09-21,18.756981
2007-09-20,18.257314
2007-09-19,18.317171
2007-09-18,18.336688
2007-09-17,18.010085
2007-09-14,18.062133
2007-09-13,17.852638
2007-09-12,17.807094
2007-09-11,17.630131
2007-09-10,17.788879
2007-09-07,17.146079
2007-09-06,17.567673
2007-09-05,17.795385
2007-09-04,18.758282
